artist,name,url,yt_links,Genre
Kanye West,Saint Pablo,https://www.last.fm/music/Kanye+West/_/Saint+Pablo,https://www.youtube.com/watch?v=jCSvOtUaI8s,pop
"Tyler, the Creator",RISE! (feat. DAISY WORLD),"https://www.last.fm/music/Tyler,+the+Creator/_/RISE%21+(feat.+DAISY+WORLD)",https://www.youtube.com/watch?v=hmE9f-TEutc,pop
Roddy Ricch,thailand,https://www.last.fm/music/Roddy+Ricch/_/thailand,https://www.youtube.com/watch?v=TmKh7lAwnBI,pop
BTS,Telepathy,https://www.last.fm/music/BTS/_/Telepathy,https://www.youtube.com/watch?v=JpL7scu-EmY,pop
Post Malone,Congratulations,https://www.last.fm/music/Post+Malone/_/Congratulations,https://www.youtube.com/watch?v=FGBhQbmPwH8,electronic
Playboi Carti,Die4Guy,https://www.last.fm/music/Playboi+Carti/_/Die4Guy,https://www.youtube.com/watch?v=KQT32vW61eI,indie
Lana Del Rey,Fuck It I Love You,https://www.last.fm/music/Lana+Del+Rey/_/Fuck+It+I+Love+You,https://www.youtube.com/watch?v=_EyZUTDAH0U,rap
The Drums,Money,https://www.last.fm/music/The+Drums/_/Money,https://www.youtube.com/watch?v=MfpFNRO_hGY,pop
Bing Crosby,Do You Hear What I Hear? - Remastered 2006,https://www.last.fm/music/Bing+Crosby/_/Do+You+Hear+What+I+Hear%3F+-+Remastered+2006,https://www.youtube.com/watch?v=IcrbM1l_BoI,pop
Blackbear,idfc,https://www.last.fm/music/Blackbear/_/idfc,https://www.youtube.com/watch?v=b8M6N0FTpNc,rap
Travis Scott,Butterfly Effect,https://www.last.fm/music/Travis+Scott/_/Butterfly+Effect,https://www.youtube.com/watch?v=MeRIAew8eXc,rock
Mac DeMarco,Freaking Out the Neighborhood,https://www.last.fm/music/Mac+DeMarco/_/Freaking+Out+the+Neighborhood,https://www.youtube.com/watch?v=MBdVXkSdhwU,k-pop
BTS,Dis-ease,https://www.last.fm/music/BTS/_/Dis-ease,https://www.youtube.com/watch?v=h_V2ccs_Urk,pop
Avril Lavigne,Sk8er Boi,https://www.last.fm/music/Avril+Lavigne/_/Sk8er+Boi,https://www.youtube.com/watch?v=SC4xMk98Pdc,rap
Drake,Girls Want Girls (with Lil Baby),https://www.last.fm/music/Drake/_/Girls+Want+Girls+(with+Lil+Baby),https://www.youtube.com/watch?v=a5uQMwRMHcs,electronic
Juice WRLD,Feel Alone,https://www.last.fm/music/Juice+WRLD/_/Feel+Alone,https://www.youtube.com/watch?v=qKggnBh2Mdw,rock
Lady Gaga,Paparazzi,https://www.last.fm/music/Lady+Gaga/_/Paparazzi,https://www.youtube.com/watch?v=kTHNpusq654,pop
Trippie Redd,Taking A Walk,https://www.last.fm/music/Trippie+Redd/_/Taking+A+Walk,https://www.youtube.com/watch?v=p8FDl_tMs4Y,pop
Of Monsters and Men,Little Talks,https://www.last.fm/music/Of+Monsters+and+Men/_/Little+Talks,https://www.youtube.com/watch?v=2LegcNVM_nM,pop
Sufjan Stevens,Mystery Of Love,https://www.last.fm/music/Sufjan+Stevens/_/Mystery+Of+Love,https://www.youtube.com/watch?v=cTMucy4PR2k,rap
Daft Punk,Instant Crush (feat. Julian Casablancas),https://www.last.fm/music/Daft+Punk/_/Instant+Crush+(feat.+Julian+Casablancas),https://www.youtube.com/watch?v=39IU7ADaXmQ,pop
The Rolling Stones,"Paint It, Black","https://www.last.fm/music/The+Rolling+Stones/_/Paint+It,+Black",https://www.youtube.com/watch?v=Lrr22q3BljM,rap
Travis Scott,CAN'T SAY,https://www.last.fm/music/Travis+Scott/_/CAN%27T+SAY,https://www.youtube.com/watch?v=gfYLG903UyU,rap
Chase Atlantic,Swim,https://www.last.fm/music/Chase+Atlantic/_/Swim,https://www.youtube.com/watch?v=Oyb7xKX9uKo,pop
Imagine Dragons,Radioactive,https://www.last.fm/music/Imagine+Dragons/_/Radioactive,https://www.youtube.com/watch?v=ghb6eDopW8I,indie
Weezer,Buddy Holly,https://www.last.fm/music/Weezer/_/Buddy+Holly,https://www.youtube.com/watch?v=O4irXQhgMqg,rock
BTS,Blood Sweat & Tears,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears,https://www.youtube.com/watch?v=7CNT_nmqPuA,indie
Mariah Carey,All I Want for Christmas Is You,https://www.last.fm/music/Mariah+Carey/_/All+I+Want+for+Christmas+Is+You,https://www.youtube.com/watch?v=yXQViqx6GMY,pop
Olivia Rodrigo,good 4 u,https://www.last.fm/music/Olivia+Rodrigo/_/good+4+u,https://www.youtube.com/watch?v=gNi_6U5Pm_o,pop
Doja Cat,Kiss Me More (feat. SZA),https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),https://www.youtube.com/watch?v=0EVVKs6DQLo,pop
Wham!,Last Christmas,https://www.last.fm/music/Wham%21/_/Last+Christmas,https://www.youtube.com/watch?v=E8gmARGvPlI,pop
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),https://www.last.fm/music/Lil+Nas+X/_/INDUSTRY+BABY+(feat.+Jack+Harlow),https://www.youtube.com/watch?v=UTHLKHL_whs,pop
Doja Cat,Woman,https://www.last.fm/music/Doja+Cat/_/Woman,https://www.youtube.com/watch?v=yxW5yuzVi8w,pop
Brenda Lee,Rockin' Around The Christmas Tree,https://www.last.fm/music/Brenda+Lee/_/Rockin%27+Around+The+Christmas+Tree,https://www.youtube.com/watch?v=DSHGd4lmLd4,vocalists
Doja Cat,Need To Know,https://www.last.fm/music/Doja+Cat/_/Need+To+Know,https://www.youtube.com/watch?v=dI3xkL7qUAc,pop
Bobby Helms,Jingle Bell Rock,https://www.last.fm/music/Bobby+Helms/_/Jingle+Bell+Rock,https://www.youtube.com/watch?v=ZnDmmiiFSUU,christmas
Ariana Grande,Santa Tell Me,https://www.last.fm/music/Ariana+Grande/_/Santa+Tell+Me,https://www.youtube.com/watch?v=nlR0MkrRklg,pop
Lil Nas X,Montero (Call Me By Your Name),https://www.last.fm/music/Lil+Nas+X/_/Montero+(Call+Me+By+Your+Name),https://www.youtube.com/watch?v=6swmTBVI83k,pop
Adele,Easy On ME,https://www.last.fm/music/Adele/_/Easy+On+ME,https://www.youtube.com/watch?v=U3ASj1L6_sY,pop
The Kid LAROI,Stay (with Justin Bieber),https://www.last.fm/music/The+Kid+LAROI/_/Stay+(with+Justin+Bieber),https://www.youtube.com/watch?v=kTJczUoc26U,pop
Billie Eilish,Happier Than Ever,https://www.last.fm/music/Billie+Eilish/_/Happier+Than+Ever,https://www.youtube.com/watch?v=5GJWxDKyk3A,pop
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),https://www.last.fm/music/Taylor+Swift/_/All+Too+Well+(10+Minute+Version)+(Taylor%27s+Version)+(From+The+Vault),https://www.youtube.com/watch?v=tollGa3S0o8,pop
Andy Williams,It's the Most Wonderful Time of the Year,https://www.last.fm/music/Andy+Williams/_/It%27s+the+Most+Wonderful+Time+of+the+Year,https://www.youtube.com/watch?v=73UqDX_quk0,pop
Michael Bublé,It's Beginning to Look a Lot Like Christmas,https://www.last.fm/music/Michael+Bubl%C3%A9/_/It%27s+Beginning+to+Look+a+Lot+Like+Christmas,https://www.youtube.com/watch?v=0bhsXykXxfg,christmas
The Weeknd,Blinding Lights,https://www.last.fm/music/The+Weeknd/_/Blinding+Lights,https://www.youtube.com/watch?v=4NRXx6U8ABQ,pop
Glass Animals,Heat Waves,https://www.last.fm/music/Glass+Animals/_/Heat+Waves,https://www.youtube.com/watch?v=mRD0-GxqHVo,indie
Olivia Rodrigo,drivers license,https://www.last.fm/music/Olivia+Rodrigo/_/drivers+license,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,pop
SZA,i hate u,https://www.last.fm/music/SZA/_/i+hate+u,https://www.youtube.com/watch?v=5mF_yKVRffI,alternative
Olivia Rodrigo,deja vu,https://www.last.fm/music/Olivia+Rodrigo/_/deja+vu,https://www.youtube.com/watch?v=cii6ruuycQA,pop
José Feliciano,Feliz Navidad,https://www.last.fm/music/Jos%C3%A9+Feliciano/_/Feliz+Navidad,https://www.youtube.com/watch?v=jj-oTtHTwVY,christmas
Bruno Mars,Smokin Out The Window,https://www.last.fm/music/Bruno+Mars/_/Smokin+Out+The+Window,https://www.youtube.com/watch?v=GG7fLOmlhYg,pop
Doja Cat,Get Into It (Yuh),https://www.last.fm/music/Doja+Cat/_/Get+Into+It+(Yuh),https://www.youtube.com/watch?v=zln8SZO6yYY,pop
Olivia Rodrigo,traitor,https://www.last.fm/music/Olivia+Rodrigo/_/traitor,https://www.youtube.com/watch?v=CRrf3h9vhp8,pop
The Neighbourhood,Sweater Weather,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather,https://www.youtube.com/watch?v=GCdwKhTtNNw,pop
The Ronettes,Sleigh Ride,https://www.last.fm/music/The+Ronettes/_/Sleigh+Ride,https://www.youtube.com/watch?v=nGCmK6SLa0Q,pop
Bruno Mars,Leave The Door Open,https://www.last.fm/music/Bruno+Mars/_/Leave+The+Door+Open,https://www.youtube.com/watch?v=adLGHcj_fmA,pop
Tame Impala,The Less I Know the Better,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,https://www.youtube.com/watch?v=sBzrzS1Ag_g,pop
Gayle,abcdefu,https://www.last.fm/music/Gayle/_/abcdefu,https://www.youtube.com/watch?v=NaFd8ucHLuo,pop
Steve Lacy,Dark Red,https://www.last.fm/music/Steve+Lacy/_/Dark+Red,https://www.youtube.com/watch?v=xRzbLQ_WKPs,alternative
Olivia Rodrigo,brutal,https://www.last.fm/music/Olivia+Rodrigo/_/brutal,https://www.youtube.com/watch?v=OGUy2UmRxJ0,pop
"Tyler, the Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"https://www.last.fm/music/Tyler,+the+Creator/_/WUSYANAME+(feat.+Youngboy+Never+Broke+Again+&+Ty+Dolla+$ign)",https://www.youtube.com/watch?v=EQ3DBh8N3s8,pop
Doja Cat,You Right,https://www.last.fm/music/Doja+Cat/_/You+Right,https://www.youtube.com/watch?v=JXgV1rXUoME,pop
Playboi Carti,Sky,https://www.last.fm/music/Playboi+Carti/_/Sky,https://www.youtube.com/watch?v=KnumAWWWgUE,pop
Baby Keem,Family Ties (with Kendrick Lamar),https://www.last.fm/music/Baby+Keem/_/Family+Ties+(with+Kendrick+Lamar),https://www.youtube.com/watch?v=v6HBZC9pZHQ,rap
Kelly Clarkson,Underneath the Tree,https://www.last.fm/music/Kelly+Clarkson/_/Underneath+the+Tree,https://www.youtube.com/watch?v=EM2Fnp_qnE8,pop
Kanye West,Off the Grid,https://www.last.fm/music/Kanye+West/_/Off+the+Grid,https://www.youtube.com/watch?v=EbDMNjT-QpI,rap
"Tyler, the Creator",See You Again (feat. Kali Uchis),"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)",https://www.youtube.com/watch?v=TGgcC5xg9YI,pop
Kanye West,Hurricane,https://www.last.fm/music/Kanye+West/_/Hurricane,https://www.youtube.com/watch?v=bPjZmQAvk_8,rap
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),https://www.last.fm/music/Frank+Sinatra/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21+(with+The+B.+Swanson+Quartet),https://www.youtube.com/watch?v=cHzeTKPlbJg,christmas
Frank Ocean,Pink + White,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White,https://www.youtube.com/watch?v=uzS3WG6__G4,hip-hop
"Tyler, the Creator",Earfquake,"https://www.last.fm/music/Tyler,+the+Creator/_/Earfquake",https://www.youtube.com/watch?v=HmAsUQEFYGI,rap
Olivia Rodrigo,"jealousy, jealousy","https://www.last.fm/music/Olivia+Rodrigo/_/jealousy,+jealousy",https://www.youtube.com/watch?v=EWXIOlmms84,pop
Arctic Monkeys,505,https://www.last.fm/music/Arctic+Monkeys/_/505,https://www.youtube.com/watch?v=qU9mHegkTc4,rock
Justin Bieber,Mistletoe,https://www.last.fm/music/Justin+Bieber/_/Mistletoe,https://www.youtube.com/watch?v=LUjn3RpkcKY,pop
Kanye West,Praise God,https://www.last.fm/music/Kanye+West/_/Praise+God,https://www.youtube.com/watch?v=9sJZOGxRxwM,rap
Sia,Snowman,https://www.last.fm/music/Sia/_/Snowman,https://www.youtube.com/watch?v=gset79KMmt0,indie
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,https://www.last.fm/music/Dean+Martin/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21,https://www.youtube.com/watch?v=Rnil5LyK_B0,christmas
Post Malone,Better Now,https://www.last.fm/music/Post+Malone/_/Better+Now,https://www.youtube.com/watch?v=UYwF-jdcVjY,rap
Cage the Elephant,Come a Little Closer,https://www.last.fm/music/Cage+the+Elephant/_/Come+a+Little+Closer,https://www.youtube.com/watch?v=KVYup3Qwh8Q,rock
Dua Lipa,We're Good,https://www.last.fm/music/Dua+Lipa/_/We%27re+Good,https://www.youtube.com/watch?v=jr47YisIsz8,pop
Radiohead,Everything in Its Right Place,https://www.last.fm/music/Radiohead/_/Everything+in+Its+Right+Place,https://www.youtube.com/watch?v=NUnXxh5U25Y,rock
Radiohead,How to Disappear Completely,https://www.last.fm/music/Radiohead/_/How+to+Disappear+Completely,https://www.youtube.com/watch?v=nZq_jeYsbTs,rock
Travis Scott,Stargazing,https://www.last.fm/music/Travis+Scott/_/Stargazing,https://www.youtube.com/watch?v=f8KfdkBKI0k,pop
Bruno Mars,Blast Off,https://www.last.fm/music/Bruno+Mars/_/Blast+Off,https://www.youtube.com/watch?v=ufkBs_m-VG0,pop
Childish Gambino,IV. Sweatpants,https://www.last.fm/music/Childish+Gambino/_/IV.+Sweatpants,https://www.youtube.com/watch?v=ExVtrghW5Y4,rap
Juice WRLD,Relocate,https://www.last.fm/music/Juice+WRLD/_/Relocate,https://www.youtube.com/watch?v=uz2REnx4p2U,rap
Taylor Swift,tHE arcHEr,https://www.last.fm/music/Taylor+Swift/_/tHE+arcHEr,https://www.youtube.com/watch?v=8KpKc3C9V3w,pop
Taylor Swift,Daylight,https://www.last.fm/music/Taylor+Swift/_/Daylight,https://www.youtube.com/watch?v=u9raS7-NisU,pop
Playboi Carti,King Vamp,https://www.last.fm/music/Playboi+Carti/_/King+Vamp,https://www.youtube.com/watch?v=4PXVUBLjLNc,rap
Rosalía,LA FAMA (with The Weeknd),https://www.last.fm/music/Rosal%C3%ADa/_/LA+FAMA+(with+The+Weeknd),https://www.youtube.com/watch?v=e-CEd6xrRQc,pop
Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",https://www.last.fm/music/Bee+Gees/_/More+Than+A+Woman+-+From+%22Saturday+Night+Fever%22+Soundtrack,https://www.youtube.com/watch?v=OnVVz-z3SJs,pop
Red Hot Chili Peppers,Scar Tissue,https://www.last.fm/music/Red+Hot+Chili+Peppers/_/Scar+Tissue,https://www.youtube.com/watch?v=mzJj5-lubeM,rock
"Tyler, the Creator",WILSHIRE,"https://www.last.fm/music/Tyler,+the+Creator/_/WILSHIRE",https://www.youtube.com/watch?v=LxGVyJLjbiY,rap
Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),https://www.last.fm/music/Mariah+Carey/_/Oh+Santa%21+(feat.+Ariana+Grande+&+Jennifer+Hudson),https://www.youtube.com/watch?v=G2bx3FzgJ6o,pop
Frank Ocean,Skyline To,https://www.last.fm/music/Frank+Ocean/_/Skyline+To,https://www.youtube.com/watch?v=CtkUJb22oSQ,hip-hop
BTS,IDOL,https://www.last.fm/music/BTS/_/IDOL,https://www.youtube.com/watch?v=pBuZEGYXA6E,pop
Bad Bunny,Yonaguni,https://www.last.fm/music/Bad+Bunny/_/Yonaguni,https://www.youtube.com/watch?v=doLMt10ytHY,pop
Taylor Swift,All You Had to Do Was Stay,https://www.last.fm/music/Taylor+Swift/_/All+You+Had+to+Do+Was+Stay,https://www.youtube.com/watch?v=Wo93B0s7QcY,pop
Dua Lipa,New Rules,https://www.last.fm/music/Dua+Lipa/_/New+Rules,https://www.youtube.com/watch?v=k2qgadSvNyU,pop
BTS,Spring Day,https://www.last.fm/music/BTS/_/Spring+Day,https://www.youtube.com/watch?v=xEeFrLSkMm8,k-pop
Katy Perry,Harleys in Hawaii,https://www.last.fm/music/Katy+Perry/_/Harleys+in+Hawaii,https://www.youtube.com/watch?v=sQEgklEwhSo,pop
Bruno Mars,Just the Way You Are,https://www.last.fm/music/Bruno+Mars/_/Just+the+Way+You+Are,https://www.youtube.com/watch?v=LjhCEhWiKXk,pop
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)","https://www.last.fm/music/Jay+Rock/_/King%27s+Dead+(with+Kendrick+Lamar,+Future+&+James+Blake)",https://www.youtube.com/watch?v=VwAnsAUYnw4,rap
Masked Wolf,Astronaut In The Ocean,https://www.last.fm/music/Masked+Wolf/_/Astronaut+In+The+Ocean,https://www.youtube.com/watch?v=MEg-oqI9qmw,rap
Billie Eilish,Bellyache,https://www.last.fm/music/Billie+Eilish/_/Bellyache,https://www.youtube.com/watch?v=gBRi6aZJGj4,pop
Young Thug,Bubbly (with Drake & Travis Scott),https://www.last.fm/music/Young+Thug/_/Bubbly+(with+Drake+&+Travis+Scott),https://www.youtube.com/watch?v=uCDE-S1AjuQ,rap
Joji,Will He,https://www.last.fm/music/Joji/_/Will+He,https://www.youtube.com/watch?v=R2zXxQHBpd8,hip-hop
Grizzly Bear,Two Weeks,https://www.last.fm/music/Grizzly+Bear/_/Two+Weeks,https://www.youtube.com/watch?v=tjecYugTbIQ,rock
Katy Perry,California Gurls,https://www.last.fm/music/Katy+Perry/_/California+Gurls,https://www.youtube.com/watch?v=F57P9C4SAW4,pop
"Tyler, the Creator",IFHY (feat. Pharrell),"https://www.last.fm/music/Tyler,+the+Creator/_/IFHY+(feat.+Pharrell)",https://www.youtube.com/watch?v=3lDqMx4rmFU,rap
Billie Eilish,bury a friend,https://www.last.fm/music/Billie+Eilish/_/bury+a+friend,https://www.youtube.com/watch?v=HUHC9tYz8ik,pop
Queen,Under Pressure - Remastered 2011,https://www.last.fm/music/Queen/_/Under+Pressure+-+Remastered+2011,https://www.youtube.com/watch?v=a01QQZyl-_I,rock
Elton John,I'm Still Standing,https://www.last.fm/music/Elton+John/_/I%27m+Still+Standing,https://www.youtube.com/watch?v=ZHwVBirqD2s,pop
BTS,Home,https://www.last.fm/music/BTS/_/Home,https://www.youtube.com/watch?v=ghJURdZKq3I,k-pop
TWICE,cry for me,https://www.last.fm/music/TWICE/_/cry+for+me,https://www.youtube.com/watch?v=FF50-LY2Kro,k-pop
Mitski,A Burning Hill,https://www.last.fm/music/Mitski/_/A+Burning+Hill,https://www.youtube.com/watch?v=9ffnue9zMEY,pop
Taylor Swift,Miss Americana & the Heartbreak Prince,https://www.last.fm/music/Taylor+Swift/_/Miss+Americana+&+the+Heartbreak+Prince,https://www.youtube.com/watch?v=Kwf7P2GNAVw,pop
Nicki Minaj,Starships,https://www.last.fm/music/Nicki+Minaj/_/Starships,https://www.youtube.com/watch?v=SeIJmciN8mo,pop
Bon Jovi,Livin' on a Prayer,https://www.last.fm/music/Bon+Jovi/_/Livin%27+on+a+Prayer,https://www.youtube.com/watch?v=lDK9QqIzhwk,rock
Taylor Swift,Clean,https://www.last.fm/music/Taylor+Swift/_/Clean,https://www.youtube.com/watch?v=xkXerW7kLXk,pop
Radiohead,Nude,https://www.last.fm/music/Radiohead/_/Nude,https://www.youtube.com/watch?v=BbWBRnDK_AE,rock
Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,https://www.youtube.com/watch?v=3mbBbFH9fAg,rock
Kanye West,Through the Wire,https://www.last.fm/music/Kanye+West/_/Through+the+Wire,https://www.youtube.com/watch?v=uvb-1wjAtk4,rap
Frank Sinatra,Jingle Bells - Remastered 1999,https://www.last.fm/music/Frank+Sinatra/_/Jingle+Bells+-+Remastered+1999,https://www.youtube.com/watch?v=hLf0-lro8X8,christmas
Playboi Carti,Punk Monk,https://www.last.fm/music/Playboi+Carti/_/Punk+Monk,https://www.youtube.com/watch?v=QrYtTe9aTRc,rock
Juice WRLD,Wishing Well,https://www.last.fm/music/Juice+WRLD/_/Wishing+Well,https://www.youtube.com/watch?v=C5i-UnuUKUI,pop
AC/DC,Back in Black,https://www.last.fm/music/AC%2FDC/_/Back+in+Black,https://www.youtube.com/watch?v=pAgnJDJN4VA,rock
Kendrick Lamar,Poetic Justice,https://www.last.fm/music/Kendrick+Lamar/_/Poetic+Justice,https://www.youtube.com/watch?v=yyr2gEouEMM,rap
BTS,The Truth Untold,https://www.last.fm/music/BTS/_/The+Truth+Untold,https://www.youtube.com/watch?v=ITc-om9SVr4,pop
Grimes,Kill V. Maim,https://www.last.fm/music/Grimes/_/Kill+V.+Maim,https://www.youtube.com/watch?v=c2EJMd7ZN7w,pop
Ashnikko,Daisy,https://www.last.fm/music/Ashnikko/_/Daisy,https://www.youtube.com/watch?v=6i01tOMgBDU,pop
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,https://www.last.fm/music/Kendrick+Lamar/_/Swimming+Pools+(Drank)+-+Extended+Version,https://www.youtube.com/watch?v=UEJTaReI1ls,rap
The Neighbourhood,The Beach,https://www.last.fm/music/The+Neighbourhood/_/The+Beach,https://www.youtube.com/watch?v=DujKJ1OaLQE,pop
Fitz and the Tantrums,Out Of My League,https://www.last.fm/music/Fitz+and+the+Tantrums/_/Out+Of+My+League,https://www.youtube.com/watch?v=Z4mbxaa3XL8,pop
Soft Cell,Tainted Love,https://www.last.fm/music/Soft+Cell/_/Tainted+Love,https://www.youtube.com/watch?v=XZVpR3Pk-r8,pop
ruth b.,Dandelions,https://www.last.fm/music/ruth+b./_/Dandelions,https://www.youtube.com/watch?v=AQMo_HY4_C4,pop
Taylor Swift,New Year’s Day,https://www.last.fm/music/Taylor+Swift/_/New+Year%E2%80%99s+Day,https://www.youtube.com/watch?v=KkvTYrFIxNM,pop
Fugazi,I'm So Tired,https://www.last.fm/music/Fugazi/_/I%27m+So+Tired,https://www.youtube.com/watch?v=_Nv11dYMsXQ,punk
Bruno Mars,That's What I Like,https://www.last.fm/music/Bruno+Mars/_/That%27s+What+I+Like,https://www.youtube.com/watch?v=PMivT7MJ41M,pop
Juice WRLD,Come & Go (with Marshmello),https://www.last.fm/music/Juice+WRLD/_/Come+&+Go+(with+Marshmello),https://www.youtube.com/watch?v=Dxm3cHrKcbA,rock
VACATIONS,Young,https://www.last.fm/music/VACATIONS/_/Young,https://www.youtube.com/watch?v=R3bA45Q5pNE,pop
Led Zeppelin,Stairway to Heaven - Remaster,https://www.last.fm/music/Led+Zeppelin/_/Stairway+to+Heaven+-+Remaster,https://www.youtube.com/watch?v=iXQUu5Dti4g,rock
System of a Down,Toxicity,https://www.last.fm/music/System+of+a+Down/_/Toxicity,https://www.youtube.com/watch?v=64FrYGRrKVY,rock
Ella Fitzgerald,Frosty The Snowman,https://www.last.fm/music/Ella+Fitzgerald/_/Frosty+The+Snowman,https://www.youtube.com/watch?v=FcLQFkrxgEo,vocalists
21 Savage,Runnin,https://www.last.fm/music/21+Savage/_/Runnin,https://www.youtube.com/watch?v=ZZ6VhTBcc-c,rap
Fall Out Boy,"Dance, Dance","https://www.last.fm/music/Fall+Out+Boy/_/Dance,+Dance",https://www.youtube.com/watch?v=C6MOKXm8x50,pop
BLACKPINK,Pretty Savage,https://www.last.fm/music/BLACKPINK/_/Pretty+Savage,https://www.youtube.com/watch?v=F8c8f2nK82w,pop
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,https://www.youtube.com/watch?v=BPgEgaPk62M,pop
Dean Martin,Rudolph The Red-Nosed Reindeer,https://www.last.fm/music/Dean+Martin/_/Rudolph+The+Red-Nosed+Reindeer,https://www.youtube.com/watch?v=sPCvyJod0WM,christmas
Avril Lavigne,Bite Me,https://www.last.fm/music/Avril+Lavigne/_/Bite+Me,https://www.youtube.com/watch?v=ciqUEV9F0OY,pop
BTS,dimple,https://www.last.fm/music/BTS/_/dimple,https://www.youtube.com/watch?v=BGQveM9aiBM,pop
Avicii,The Nights,https://www.last.fm/music/Avicii/_/The+Nights,https://www.youtube.com/watch?v=UtF6Jej8yb4,electronic
100 gecs,money machine,https://www.last.fm/music/100+gecs/_/money+machine,https://www.youtube.com/watch?v=z97qLNXeAMQ,pop
Taylor Swift,Epiphany,https://www.last.fm/music/Taylor+Swift/_/Epiphany,https://www.youtube.com/watch?v=DUnDkI7l9LQ,pop
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,https://www.last.fm/music/Kendrick+Lamar/_/LOYALTY.+FEAT.+RIHANNA.,https://www.youtube.com/watch?v=Dlh-dzB2U4Y,pop
Joji,Run,https://www.last.fm/music/Joji/_/Run,https://www.youtube.com/watch?v=K09_5IsgGe8,rock
Bo Burnham,Bezos I,https://www.last.fm/music/Bo+Burnham/_/Bezos+I,https://www.youtube.com/watch?v=7_EeCkHs-e0,acoustic
